"fecha_inicio_sintomas","Departamento","frecuencia","media_movil_7d"
2020-04-11,"Risaralda",9,4.71428571428571
2020-04-11,"Tolima",2,4.28571428571429
2020-04-11,"Valle del Cauca",25,7.14285714285714
2020-04-12,"Amazonas",2,6.71428571428571
2020-04-12,"Antioquia",12,7.57142857142857
2020-04-12,"Atlántico",11,8.85714285714286
2020-04-12,"Bogotá, D.C.",75,19.4285714285714
2020-04-12,"Bolívar",10,19.5714285714286
2020-04-12,"Caldas",4,19.8571428571429
2020-04-12,"Casanare",1,16.4285714285714
2020-04-12,"Chocó",1,16.2857142857143
2020-04-12,"Cundinamarca",6,15.4285714285714
2020-04-12,"Córdoba",2,14.1428571428571
2020-04-12,"Huila",1,3.57142857142857
2020-04-12,"Magdalena",11,3.71428571428571
2020-04-12,"Meta",4,3.71428571428571
2020-04-12,"Nariño",4,4.14285714285714
2020-04-12,"Quindio",2,4.28571428571429
2020-04-12,"Risaralda",18,6
2020-04-12,"Santander",1,5.85714285714286
2020-04-12,"Tolima",1,5.85714285714286
2020-04-12,"Valle del Cauca",33,9
2020-04-13,"Amazonas",7,9.42857142857143
2020-04-13,"Antioquia",7,9.85714285714286
2020-04-13,"Atlántico",9,10.8571428571429
2020-04-13,"Bogotá, D.C.",61,17
2020-04-13,"Bolívar",16,19.1428571428571
2020-04-13,"Caldas",2,19.2857142857143
2020-04-13,"Casanare",1,14.7142857142857
2020-04-13,"Cesar",3,14.1428571428571
2020-04-13,"Chocó",1,13.2857142857143
2020-04-13,"Cundinamarca",14,14
2020-04-13,"Huila",4,5.85714285714286
2020-04-13,"Magdalena",6,4.42857142857143
2020-04-13,"Meta",16,6.42857142857143
2020-04-13,"Nariño",4,6.85714285714286
2020-04-13,"Norte de Santander",2,6.71428571428571
2020-04-13,"Risaralda",8,7.71428571428571
2020-04-13,"Santander",1,5.85714285714286
2020-04-13,"Tolima",3,5.71428571428571
2020-04-13,"Valle del Cauca",44,11.1428571428571
2020-04-14,"Amazonas",4,9.42857142857143
2020-04-14,"Antioquia",14,10.8571428571429
2020-04-14,"Atlántico",7,11.5714285714286
2020-04-14,"Bogotá, D.C.",64,19.5714285714286
2020-04-14,"Bolívar",13,21.2857142857143
2020-04-14,"Caldas",1,21
2020-04-14,"Casanare",1,14.8571428571429
2020-04-14,"Cauca",2,14.5714285714286
2020-04-14,"Cesar",3,13
2020-04-14,"Chocó",3,12.4285714285714
2020-04-14,"Cundinamarca",4,3.85714285714286
2020-04-14,"Huila",1,2.14285714285714
2020-04-14,"Magdalena",6,2.85714285714286
2020-04-14,"Meta",17,5.14285714285714
2020-04-14,"Nariño",7,5.85714285714286
2020-04-14,"Norte de Santander",1,5.57142857142857
2020-04-14,"Risaralda",19,7.85714285714286
2020-04-14,"Tolima",2,7.57142857142857
2020-04-14,"Valle del Cauca",24,10.8571428571429
2020-04-15,"Amazonas",9,11.2857142857143
2020-04-15,"Antioquia",10,10.2857142857143
2020-04-15,"Atlántico",14,11.2857142857143
2020-04-15,"Bogotá, D.C.",85,23.2857142857143
2020-04-15,"Bolívar",14,22.5714285714286
2020-04-15,"Cesar",3,22.7142857142857
2020-04-15,"Chocó",5,20
2020-04-15,"Cundinamarca",5,19.4285714285714
2020-04-15,"Huila",1,18.1428571428571
2020-04-15,"Magdalena",3,16.5714285714286
2020-04-15,"Meta",7,5.42857142857143
2020-04-15,"Nariño",7,4.42857142857143
2020-04-15,"Norte de Santander",2,4.28571428571429
2020-04-15,"Putumayo",1,3.71428571428571
2020-04-15,"Risaralda",8,4.14285714285714
2020-04-15,"Tolima",1,4.14285714285714
2020-04-15,"Valle del Cauca",33,8.42857142857143
2020-04-16,"Amazonas",4,8
2020-04-16,"Antioquia",7,8
2020-04-16,"Atlántico",17,10.1428571428571
2020-04-16,"Bogotá, D.C.",123,27.5714285714286
2020-04-16,"Bolívar",14,28.4285714285714
2020-04-16,"Caldas",1,28.4285714285714
2020-04-16,"Cauca",1,23.8571428571429
2020-04-16,"Cesar",1,23.4285714285714
2020-04-16,"Chocó",1,22.5714285714286
2020-04-16,"Cundinamarca",4,20.7142857142857
2020-04-16,"Córdoba",1,3.28571428571429
2020-04-16,"Huila",2,1.57142857142857
2020-04-16,"Magdalena",2,1.71428571428571
2020-04-16,"Meta",22,4.71428571428571
2020-04-16,"Nariño",12,6.28571428571429
2020-04-16,"Norte de Santander",2,6.42857142857143
2020-04-16,"Quindio",1,6
2020-04-16,"Risaralda",3,6.28571428571429
2020-04-16,"Tolima",2,6.28571428571429
2020-04-16,"Valle del Cauca",16,8.28571428571429
2020-04-17,"Amazonas",8,6.28571428571429
2020-04-17,"Antioquia",3,5
2020-04-17,"Atlántico",10,6.14285714285714
2020-04-17,"Bogotá, D.C.",76,16.8571428571429
2020-04-17,"Bolívar",16,18.7142857142857
2020-04-17,"Caldas",2,18.7142857142857
2020-04-17,"Cauca",1,16.5714285714286
2020-04-17,"Cesar",1,15.5714285714286
2020-04-17,"Chocó",3,15.5714285714286
2020-04-17,"Cundinamarca",6,15
2020-04-17,"Córdoba",1,4.28571428571429
2020-04-17,"Huila",3,2.42857142857143
2020-04-17,"Magdalena",5,2.85714285714286
2020-04-17,"Meta",17,5.14285714285714
2020-04-17,"Nariño",6,5.85714285714286
2020-04-17,"Risaralda",5,6.14285714285714
2020-04-17,"Santander",1,5.42857142857143
2020-04-17,"Tolima",1,5.42857142857143
2020-04-17,"Valle del Cauca",19,7.71428571428571
2020-04-18,"Amazonas",10,8.42857142857143
2020-04-18,"Antioquia",7,7
2020-04-18,"Atlántico",20,9
2020-04-18,"Bogotá, D.C.",108,23.7142857142857
2020-04-18,"Bolívar",11,25.1428571428571
2020-04-18,"Cauca",3,25.4285714285714
2020-04-18,"Cesar",3,23.1428571428571
2020-04-18,"Chocó",6,22.5714285714286
2020-04-18,"Cundinamarca",9,22.8571428571429
2020-04-18,"Huila",2,20.2857142857143
2020-04-18,"La Guajira",1,5
2020-04-18,"Magdalena",9,4.71428571428571
2020-04-18,"Meta",5,5
2020-04-18,"Nariño",11,6.14285714285714
2020-04-18,"Norte de Santander",1,5.42857142857143
2020-04-18,"Quindio",1,4.28571428571429
2020-04-18,"Risaralda",18,6.57142857142857
2020-04-18,"Tolima",1,6.57142857142857
2020-04-18,"Valle del Cauca",35,10.2857142857143
2020-04-19,"Amazonas",8,10.7142857142857
2020-04-19,"Antioquia",7,10.1428571428571
2020-04-19,"Atlántico",34,14.8571428571429
2020-04-19,"Bogotá, D.C.",80,26.1428571428571
2020-04-19,"Bolívar",20,26.4285714285714
2020-04-19,"Boyacá",1,26.4285714285714
2020-04-19,"Caldas",1,21.5714285714286
2020-04-19,"Caquetá",1,20.5714285714286
2020-04-19,"Casanare",2,19.8571428571429
2020-04-19,"Cauca",1,15.1428571428571
2020-04-19,"Chocó",6,4.57142857142857
2020-04-19,"Cundinamarca",2,2
2020-04-19,"Huila",2,2.14285714285714
2020-04-19,"Magdalena",8,3.14285714285714
2020-04-19,"Meta",3,3.42857142857143
2020-04-19,"Nariño",8,4.28571428571429
2020-04-19,"Norte de Santander",3,4.57142857142857
2020-04-19,"Risaralda",17,6.14285714285714
2020-04-19,"Tolima",1,6
2020-04-19,"Valle del Cauca",24,9.14285714285714
2020-04-20,"Amazonas",42,14
2020-04-20,"Antioquia",9,14.8571428571429
2020-04-20,"Atlántico",40,19.4285714285714
2020-04-20,"Bogotá, D.C.",116,35.5714285714286
2020-04-20,"Bolívar",22,36.2857142857143
2020-04-20,"Boyacá",4,36.7142857142857
2020-04-20,"Caldas",3,33.7142857142857
2020-04-20,"Casanare",1,27.8571428571429
2020-04-20,"Cauca",4,27.1428571428571
2020-04-20,"Cesar",1,21.5714285714286
2020-04-20,"Chocó",4,5.57142857142857
2020-04-20,"Cundinamarca",7,3.42857142857143
2020-04-20,"Huila",5,3.57142857142857
2020-04-20,"La Guajira",1,3.28571428571429
2020-04-20,"Magdalena",9,4.42857142857143
2020-04-20,"Meta",4,4.42857142857143
2020-04-20,"Nariño",19,7
2020-04-20,"Norte de Santander",2,6.71428571428571
2020-04-20,"Quindio",2,6
2020-04-20,"Risaralda",7,6.28571428571429
2020-04-20,"Santander",1,6.28571428571429
2020-04-20,"Tolima",3,5.42857142857143
2020-04-20,"Valle del Cauca",53,12.4285714285714
2020-04-21,"Amazonas",30,14
2020-04-21,"Antioquia",7,14.7142857142857
2020-04-21,"Atlántico",23,17.7142857142857
2020-04-21,"Bogotá, D.C.",85,28.8571428571429
2020-04-21,"Bolívar",16,31
2020-04-21,"Boyacá",2,30.8571428571429
2020-04-21,"Caldas",1,23.4285714285714
2020-04-21,"Cesar",1,19.2857142857143
2020-04-21,"Cundinamarca",4,18.8571428571429
2020-04-21,"Huila",2,15.8571428571429
2020-04-21,"Magdalena",7,4.71428571428571
2020-04-21,"Meta",7,3.42857142857143
2020-04-21,"Nariño",11,4.71428571428571
2020-04-21,"Quindio",1,4.71428571428571
2020-04-21,"Risaralda",1,4.71428571428571
2020-04-21,"Tolima",1,4.28571428571429
2020-04-21,"Valle del Cauca",36,9.14285714285714
2020-04-22,"Amazonas",22,11.2857142857143
2020-04-22,"Antioquia",3,10.7142857142857
2020-04-22,"Atlántico",26,12.8571428571429
2020-04-22,"Bogotá, D.C.",76,23.5714285714286
2020-04-22,"Bolívar",20,26.2857142857143
2020-04-22,"Boyacá",3,26.5714285714286
2020-04-22,"Caldas",1,21.5714285714286
2020-04-22,"Caquetá",1,18.5714285714286
2020-04-22,"Cundinamarca",5,18.8571428571429
2020-04-22,"Huila",1,15.2857142857143
2020-04-22,"La Guajira",1,4.57142857142857
2020-04-22,"Magdalena",6,2.57142857142857
2020-04-22,"Meta",6,3
2020-04-22,"Nariño",14,4.85714285714286
2020-04-22,"Norte de Santander",3,5.14285714285714
2020-04-22,"Risaralda",2,4.71428571428571
2020-04-22,"Tolima",4,5.14285714285714
2020-04-22,"Valle del Cauca",39,10.5714285714286
2020-04-23,"Amazonas",49,16.7142857142857
2020-04-23,"Antioquia",7,16.8571428571429
2020-04-23,"Atlántico",33,19.5714285714286
2020-04-23,"Bogotá, D.C.",102,33.7142857142857
2020-04-23,"Bolívar",21,36.4285714285714
2020-04-23,"Boyacá",5,36.5714285714286
2020-04-23,"Caldas",3,31.4285714285714
2020-04-23,"Cauca",1,24.5714285714286
2020-04-23,"Cesar",2,23.8571428571429
2020-04-23,"Chocó",2,19.4285714285714
2020-04-23,"Cundinamarca",3,5.28571428571429
2020-04-23,"Córdoba",1,2.42857142857143
2020-04-23,"Huila",2,2
2020-04-23,"La Guajira",2,1.85714285714286
2020-04-23,"Magdalena",5,2.42857142857143
2020-04-23,"Meta",6,3
2020-04-23,"Nariño",17,5.14285714285714
2020-04-23,"Norte de Santander",1,4.85714285714286
2020-04-23,"Tolima",2,5
2020-04-23,"Valle del Cauca",29,8.85714285714286
2020-04-24,"Amazonas",41,14.4285714285714
2020-04-24,"Antioquia",5,14.4285714285714
2020-04-24,"Arauca",1,13.7142857142857
2020-04-24,"Atlántico",41,17.1428571428571
2020-04-24,"Bogotá, D.C.",87,29.4285714285714
2020-04-24,"Bolívar",22,32.2857142857143
2020-04-24,"Caldas",2,28.4285714285714
2020-04-24,"Cauca",1,22.7142857142857
2020-04-24,"Chocó",1,22.1428571428571
2020-04-24,"Cundinamarca",7,23
2020-04-24,"Huila",2,17.4285714285714
2020-04-24,"La Guajira",1,5.14285714285714
2020-04-24,"Magdalena",11,3.57142857142857
2020-04-24,"Meta",6,4.14285714285714
2020-04-24,"Nariño",22,7.14285714285714
2020-04-24,"Norte de Santander",2,7.28571428571429
2020-04-24,"Quindio",1,6.42857142857143
2020-04-24,"Tolima",6,7
2020-04-24,"Valle del Cauca",31,11.2857142857143
2020-04-25,"Amazonas",53,17.2857142857143
2020-04-25,"Antioquia",5,17.1428571428571
2020-04-25,"Atlántico",50,21.1428571428571
2020-04-25,"Bogotá, D.C.",100,35.1428571428571
2020-04-25,"Bolívar",23,38.2857142857143
2020-04-25,"Boyacá",1,37.5714285714286
2020-04-25,"Caldas",2,33.4285714285714
2020-04-25,"Cauca",1,26
2020-04-25,"Cesar",2,25.5714285714286
2020-04-25,"Chocó",1,18.5714285714286
2020-04-25,"Cundinamarca",5,5
2020-04-25,"Huila",4,2.28571428571429
2020-04-25,"Magdalena",15,4.28571428571429
2020-04-25,"Meta",3,4.42857142857143
2020-04-25,"Nariño",20,7.14285714285714
2020-04-25,"Norte de Santander",1,7
2020-04-25,"Risaralda",1,7
2020-04-25,"Santander",1,6.42857142857143
2020-04-25,"Tolima",1,6
2020-04-25,"Valle del Cauca",40,9.57142857142857
2020-04-26,"Amazonas",43,15.2857142857143
2020-04-26,"Antioquia",1,12.5714285714286
2020-04-26,"Atlántico",60,21
2020-04-26,"Bogotá, D.C.",125,38.7142857142857
2020-04-26,"Bolívar",47,45.2857142857143
2020-04-26,"Boyacá",1,45.2857142857143
2020-04-26,"Caldas",1,39.7142857142857
2020-04-26,"Cesar",1,33.7142857142857
2020-04-26,"Chocó",2,33.8571428571429
2020-04-26,"Cundinamarca",5,26
2020-04-26,"Huila",2,8.42857142857143
2020-04-26,"La Guajira",1,1.85714285714286
2020-04-26,"Magdalena",9,3
2020-04-26,"Nariño",20,5.71428571428571
2020-04-26,"Norte de Santander",1,5.71428571428571
2020-04-26,"Quindio",1,5.57142857142857
2020-04-26,"Risaralda",2,5.14285714285714
2020-04-26,"Valle del Cauca",38,10.2857142857143
2020-04-27,"Amazonas",51,17.4285714285714
2020-04-27,"Antioquia",2,16.4285714285714
2020-04-27,"Atlántico",56,21.5714285714286
2020-04-27,"Bogotá, D.C.",104,36.2857142857143
2020-04-27,"Bolívar",36,41.2857142857143
2020-04-27,"Boyacá",2,41.2857142857143
2020-04-27,"Caldas",3,36.2857142857143
2020-04-27,"Chocó",3,29.4285714285714
2020-04-27,"Cundinamarca",2,29.4285714285714
2020-04-27,"Córdoba",2,21.7142857142857
2020-04-27,"Huila",13,8.71428571428571
2020-04-27,"Magdalena",5,4.28571428571429
2020-04-27,"Meta",3,4.42857142857143
2020-04-27,"Nariño",28,8
2020-04-27,"Norte de Santander",1,7.71428571428571
2020-04-27,"Risaralda",3,7.85714285714286
2020-04-27,"Tolima",4,8.14285714285714
2020-04-27,"Valle del Cauca",44,12.5714285714286
2020-04-28,"Amazonas",41,17.7142857142857
2020-04-28,"Antioquia",4,17.8571428571429
2020-04-28,"Atlántico",100,28.1428571428571
2020-04-28,"Bogotá, D.C.",143,48.4285714285714
2020-04-28,"Bolívar",40,53.7142857142857
2020-04-28,"Boyacá",1,53.2857142857143
2020-04-28,"Caldas",2,47.2857142857143
2020-04-28,"Chocó",8,42.5714285714286
2020-04-28,"Cundinamarca",3,42.4285714285714
2020-04-28,"La Guajira",1,28.2857142857143
2020-04-28,"Magdalena",5,8.57142857142857
2020-04-28,"Nariño",22,6
2020-04-28,"Norte de Santander",2,6.14285714285714
2020-04-28,"Quindio",1,6
2020-04-28,"Tolima",1,5
2020-04-28,"Valle del Cauca",44,10.8571428571429
2020-04-29,"Amazonas",38,16.1428571428571
2020-04-29,"Antioquia",3,15.8571428571429
2020-04-29,"Atlántico",90,25.5714285714286
2020-04-29,"Bogotá, D.C.",115,41.7142857142857
2020-04-29,"Bolívar",35,46.5714285714286
2020-04-29,"Caldas",5,47.1428571428571
2020-04-29,"Cauca",5,41.5714285714286
2020-04-29,"Cesar",1,36.2857142857143
2020-04-29,"Chocó",3,36.2857142857143
2020-04-29,"Cundinamarca",4,24
2020-04-29,"Huila",2,7.85714285714286
2020-04-29,"La Guajira",1,3
2020-04-29,"Magdalena",3,2.71428571428571
2020-04-29,"Meta",1,2.14285714285714
2020-04-29,"Nariño",14,4
2020-04-29,"Norte de Santander",1,3.71428571428571
2020-04-29,"Putumayo",1,3.28571428571429
2020-04-29,"Quindio",3,3.42857142857143
2020-04-29,"Risaralda",1,3.42857142857143
2020-04-29,"Tolima",2,3.28571428571429
2020-04-29,"Valle del Cauca",32,7.71428571428571
2020-04-30,"Amazonas",54,13.4285714285714
2020-04-30,"Antioquia",4,13.8571428571429
2020-04-30,"Atlántico",124,31.4285714285714
2020-04-30,"Bogotá, D.C.",115,47.4285714285714
2020-04-30,"Bolívar",52,54.7142857142857
2020-04-30,"Boyacá",3,54.8571428571429
2020-04-30,"Caldas",1,50.4285714285714
2020-04-30,"Cauca",7,43.7142857142857
2020-04-30,"Cesar",1,43.2857142857143
2020-04-30,"Cundinamarca",7,26.5714285714286
2020-04-30,"Córdoba",1,10.2857142857143
2020-04-30,"Huila",5,3.57142857142857
2020-04-30,"La Guajira",3,3.57142857142857
2020-04-30,"Magdalena",12,5.14285714285714
2020-04-30,"Nariño",32,8.71428571428571
2020-04-30,"Risaralda",2,8.85714285714286
2020-04-30,"Sucre",1,8
2020-04-30,"Tolima",3,8.28571428571429
2020-04-30,"Valle del Cauca",43,13.7142857142857
2020-05-01,"Amazonas",62,22.1428571428571
2020-05-01,"Antioquia",11,22
2020-05-01,"Atlántico",147,38.4285714285714
2020-05-01,"Bogotá, D.C.",212,68.4285714285714
2020-05-01,"Bolívar",78,79.4285714285714
2020-05-01,"Boyacá",14,81
2020-05-01,"Caldas",6,75.7142857142857
2020-05-01,"Casanare",1,67
2020-05-01,"Cauca",1,65.5714285714286
2020-05-01,"Cesar",1,44.7142857142857
2020-05-01,"Chocó",11,16
2020-05-01,"Cundinamarca",6,5.71428571428571
2020-05-01,"Córdoba",2,4
2020-05-01,"Huila",2,3.42857142857143
2020-05-01,"Magdalena",9,4.57142857142857
2020-05-01,"Nariño",37,9.71428571428571
2020-05-01,"Norte de Santander",2,9.85714285714286
2020-05-01,"Sucre",1,8.42857142857143
2020-05-01,"Tolima",4,8.14285714285714
2020-05-01,"Valle del Cauca",84,19.8571428571429
2020-05-02,"Amazonas",50,26.7142857142857
2020-05-02,"Antioquia",5,26.1428571428571
2020-05-02,"Atlántico",124,38.5714285714286
2020-05-02,"Bogotá, D.C.",154,60.2857142857143
2020-05-02,"Bolívar",75,70.8571428571429
2020-05-02,"Boyacá",1,70.4285714285714
2020-05-02,"Caldas",7,59.4285714285714
2020-05-02,"Caquetá",1,52.4285714285714
2020-05-02,"Chocó",8,52.8571428571429
2020-05-02,"Cundinamarca",6,36
2020-05-02,"Córdoba",3,14.4285714285714
2020-05-02,"Huila",13,5.57142857142857
2020-05-02,"La Guajira",7,6.42857142857143
2020-05-02,"Magdalena",14,7.42857142857143
2020-05-02,"Meta",1,7.42857142857143
2020-05-02,"Nariño",25,9.85714285714286
2020-05-02,"Norte de Santander",2,9.28571428571429
2020-05-02,"Risaralda",4,9.42857142857143
2020-05-02,"Santander",1,7.71428571428571
2020-05-02,"Tolima",8,7.85714285714286
2020-05-02,"Valle del Cauca",62,14.7142857142857
2020-05-03,"Amazonas",39,20.1428571428571
2020-05-03,"Antioquia",3,17
2020-05-03,"Atlántico",129,35.1428571428571
2020-05-03,"Bogotá, D.C.",152,56.2857142857143
2020-05-03,"Bolívar",65,65.4285714285714
2020-05-03,"Boyacá",2,64.5714285714286
2020-05-03,"Caldas",1,55.8571428571429
2020-05-03,"Cauca",2,50.5714285714286
2020-05-03,"Chocó",2,50.4285714285714
2020-05-03,"Cundinamarca",5,32.7142857142857
2020-05-03,"Córdoba",1,11.1428571428571
2020-05-03,"Huila",5,2.57142857142857
2020-05-03,"La Guajira",2,2.57142857142857
2020-05-03,"Magdalena",8,3.57142857142857
2020-05-03,"Meta",3,3.71428571428571
2020-05-03,"Nariño",43,9.57142857142857
2020-05-03,"Norte de Santander",2,9.14285714285714
2020-05-03,"Tolima",3,9.42857142857143
2020-05-03,"Valle del Cauca",52,16.1428571428571
2020-05-04,"Amazonas",77,26.8571428571429
2020-05-04,"Antioquia",4,26.2857142857143
2020-05-04,"Atlántico",188,52.7142857142857
2020-05-04,"Bogotá, D.C.",155,68.7142857142857
2020-05-04,"Bolívar",76,79.2857142857143
2020-05-04,"Boyacá",1,79
2020-05-04,"Casanare",3,72
2020-05-04,"Cauca",1,61.1428571428571
2020-05-04,"Chocó",1,60.7142857142857
2020-05-04,"Cundinamarca",11,35.4285714285714
2020-05-04,"Córdoba",3,13.7142857142857
2020-05-04,"Huila",9,4.14285714285714
2020-05-04,"La Guajira",1,4.14285714285714
2020-05-04,"Magdalena",11,5.28571428571429
2020-05-04,"Nariño",39,10.7142857142857
2020-05-04,"Norte de Santander",2,10.8571428571429
2020-05-04,"San Andrés",1,9.42857142857143
2020-05-04,"Santander",1,9.14285714285714
2020-05-04,"Tolima",6,8.71428571428571
2020-05-04,"Valle del Cauca",69,18.4285714285714
2020-05-05,"Amazonas",97,30.7142857142857
2020-05-05,"Antioquia",7,26.1428571428571
2020-05-05,"Atlántico",181,51.7142857142857
2020-05-05,"Bogotá, D.C.",201,80.2857142857143
2020-05-05,"Bolívar",100,94.4285714285714
2020-05-05,"Boyacá",4,94.1428571428571
2020-05-05,"Caldas",1,84.4285714285714
2020-05-05,"Caquetá",1,70.7142857142857
2020-05-05,"Casanare",2,70
2020-05-05,"Cauca",2,44.4285714285714
2020-05-05,"Chocó",6,16.5714285714286
2020-05-05,"Cundinamarca",8,3.42857142857143
2020-05-05,"Córdoba",2,3.14285714285714
2020-05-05,"Huila",1,3.14285714285714
2020-05-05,"Magdalena",13,4.85714285714286
2020-05-05,"Meta",3,5
2020-05-05,"Nariño",50,11.8571428571429
2020-05-05,"Norte de Santander",3,11.4285714285714
2020-05-05,"Quindio",1,10.4285714285714
2020-05-05,"Tolima",11,11.7142857142857
2020-05-05,"Valle del Cauca",76,22.4285714285714
2020-05-06,"Amazonas",95,34.1428571428571
2020-05-06,"Antioquia",2,34
2020-05-06,"Atlántico",189,53.8571428571429
2020-05-06,"Bogotá, D.C.",235,87
2020-05-06,"Bolívar",92,100
2020-05-06,"Boyacá",2,98.7142857142857
2020-05-06,"Caldas",4,88.4285714285714
2020-05-06,"Cauca",2,75.1428571428571
2020-05-06,"Cesar",2,75.1428571428571
2020-05-06,"Chocó",1,48.2857142857143
2020-05-06,"Cundinamarca",9,16
2020-05-06,"Córdoba",2,3.14285714285714
2020-05-06,"Huila",6,3.71428571428571
2020-05-06,"La Guajira",2,3.42857142857143
2020-05-06,"Magdalena",16,5.42857142857143
2020-05-06,"Meta",3,5.57142857142857
2020-05-06,"Nariño",41,11.2857142857143
2020-05-06,"Risaralda",1,10.1428571428571
2020-05-06,"Santander",2,10.1428571428571
2020-05-06,"Sucre",1,9.42857142857143
2020-05-06,"Valle del Cauca",71,19.2857142857143
2020-05-07,"Amazonas",57,25.1428571428571
2020-05-07,"Antioquia",15,26.8571428571429
2020-05-07,"Atlántico",166,44.7142857142857
2020-05-07,"Bogotá, D.C.",166,68.2857142857143
2020-05-07,"Bolívar",92,81.1428571428571
2020-05-07,"Boyacá",4,81.5714285714286
2020-05-07,"Caldas",2,71.7142857142857
2020-05-07,"Casanare",1,63.7142857142857
2020-05-07,"Cauca",3,62
2020-05-07,"Chocó",7,39.2857142857143
2020-05-07,"Cundinamarca",12,17.2857142857143
2020-05-07,"Córdoba",4,4.71428571428571
2020-05-07,"Huila",2,4.42857142857143
2020-05-07,"La Guajira",4,4.71428571428571
2020-05-07,"Magdalena",9,5.85714285714286
2020-05-07,"Meta",1,5.57142857142857
2020-05-07,"Nariño",40,10.2857142857143
2020-05-07,"Quindio",2,8.85714285714286
2020-05-07,"Santander",2,8.57142857142857
2020-05-07,"Tolima",4,8.85714285714286
2020-05-07,"Valle del Cauca",77,19.2857142857143
2020-05-08,"Amazonas",28,22
2020-05-08,"Antioquia",5,22.5714285714286
2020-05-08,"Atlántico",195,44.7142857142857
2020-05-08,"Bogotá, D.C.",227,76.8571428571429
2020-05-08,"Bolívar",72,86.8571428571429
2020-05-08,"Boyacá",3,86.7142857142857
2020-05-08,"Casanare",1,75.8571428571429
2020-05-08,"Cauca",1,72
2020-05-08,"Chocó",6,72.1428571428571
2020-05-08,"Cundinamarca",16,46.5714285714286
2020-05-08,"Córdoba",1,14.2857142857143
2020-05-08,"Huila",1,4.14285714285714
2020-05-08,"La Guajira",1,3.85714285714286
2020-05-08,"Magdalena",17,6.14285714285714
2020-05-08,"Meta",2,6.28571428571429
2020-05-08,"Nariño",31,9.85714285714286
2020-05-08,"Norte de Santander",3,8
2020-05-08,"Quindio",1,8
2020-05-08,"Risaralda",4,8.42857142857143
2020-05-08,"Santander",1,8.42857142857143
2020-05-08,"Tolima",20,8.85714285714286
2020-05-08,"Valle del Cauca",82,20.2857142857143
2020-05-09,"Amazonas",21,18.8571428571429
2020-05-09,"Antioquia",12,20.1428571428571
2020-05-09,"Atlántico",174,44.8571428571429
2020-05-09,"Bogotá, D.C.",225,76.4285714285714
2020-05-09,"Bolívar",95,89.8571428571429
2020-05-09,"Boyacá",1,87.1428571428571
2020-05-09,"Caldas",3,75.8571428571429
